Uninstalled 1 package in 3.54s
Installed 1 package in 425ms
/usr/local/lib/python3.12/site-packages/torch/__init__.py:1617: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  _C._set_float32_matmul_precision(precision)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.010851e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 89188ms | tok/sec: 2,939 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00325 (27.7%) | loss: 3.235415 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,391 | mfu: 40.7% | epoch: 1 | remaining: 217s    
step 00326 (27.8%) | loss: 3.239185 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,097 | mfu: 40.6% | epoch: 1 | remaining: 216s    
step 00327 (27.9%) | loss: 3.236436 | lrm: 1.00 | dt: 262ms | tok/sec: 998,972 | mfu: 40.5% | epoch: 1 | remaining: 216s    
step 00328 (28.0%) | loss: 3.233181 | lrm: 1.00 | dt: 263ms | tok/sec: 997,470 | mfu: 40.4% | epoch: 1 | remaining: 216s    
step 00329 (28.1%) | loss: 3.232789 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,282 | mfu: 40.6% | epoch: 1 | remaining: 215s    
step 00330 (28.2%) | loss: 3.234197 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,961 | mfu: 40.8% | epoch: 1 | remaining: 215s    
step 00331 (28.3%) | loss: 3.230726 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,648 | mfu: 40.7% | epoch: 1 | remaining: 215s    
step 00332 (28.3%) | loss: 3.231137 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,956 | mfu: 40.7% | epoch: 1 | remaining: 215s    
step 00333 (28.4%) | loss: 3.229756 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,422 | mfu: 40.6% | epoch: 1 | remaining: 214s    
step 00334 (28.5%) | loss: 3.228086 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,235 | mfu: 40.9% | epoch: 1 | remaining: 214s    
step 00335 (28.6%) | loss: 3.227410 | lrm: 1.00 | dt: 264ms | tok/sec: 994,587 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00336 (28.7%) | loss: 3.225643 | lrm: 1.00 | dt: 265ms | tok/sec: 989,153 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00337 (28.8%) | loss: 3.226994 | lrm: 1.00 | dt: 264ms | tok/sec: 991,770 | mfu: 40.2% | epoch: 1 | remaining: 213s    
step 00338 (28.9%) | loss: 3.226403 | lrm: 1.00 | dt: 263ms | tok/sec: 997,408 | mfu: 40.4% | epoch: 1 | remaining: 213s    
step 00339 (29.0%) | loss: 3.231711 | lrm: 1.00 | dt: 263ms | tok/sec: 995,485 | mfu: 40.4% | epoch: 1 | remaining: 213s    
step 00340 (29.0%) | loss: 3.228176 | lrm: 1.00 | dt: 262ms | tok/sec: 999,675 | mfu: 40.5% | epoch: 1 | remaining: 213s    
step 00341 (29.1%) | loss: 3.231290 | lrm: 1.00 | dt: 263ms | tok/sec: 997,887 | mfu: 40.4% | epoch: 1 | remaining: 212s    
step 00342 (29.2%) | loss: 3.225366 | lrm: 1.00 | dt: 263ms | tok/sec: 995,755 | mfu: 40.4% | epoch: 1 | remaining: 212s    
step 00343 (29.3%) | loss: 3.221726 | lrm: 1.00 | dt: 263ms | tok/sec: 996,265 | mfu: 40.4% | epoch: 1 | remaining: 212s    
step 00344 (29.4%) | loss: 3.221356 | lrm: 1.00 | dt: 262ms | tok/sec: 999,799 | mfu: 40.5% | epoch: 1 | remaining: 212s    
step 00345 (29.5%) | loss: 3.223942 | lrm: 1.00 | dt: 262ms | tok/sec: 999,551 | mfu: 40.5% | epoch: 1 | remaining: 211s    
step 00346 (29.6%) | loss: 3.224280 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,473 | mfu: 40.8% | epoch: 1 | remaining: 211s    
step 00347 (29.7%) | loss: 3.223579 | lrm: 1.00 | dt: 262ms | tok/sec: 998,649 | mfu: 40.5% | epoch: 1 | remaining: 211s    
step 00348 (29.7%) | loss: 3.221011 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,672 | mfu: 40.6% | epoch: 1 | remaining: 211s    
step 00349 (29.8%) | loss: 3.218795 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,464 | mfu: 40.6% | epoch: 1 | remaining: 210s    
step 00350 (29.9%) | loss: 3.219247 | lrm: 1.00 | dt: 263ms | tok/sec: 997,194 | mfu: 40.4% | epoch: 1 | remaining: 210s    
step 00351 (30.0%) | loss: 3.212858 | lrm: 1.00 | dt: 263ms | tok/sec: 995,632 | mfu: 40.4% | epoch: 1 | remaining: 210s    
step 00352 (30.1%) | loss: 3.210776 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,296 | mfu: 40.7% | epoch: 1 | remaining: 209s    
step 00353 (30.2%) | loss: 3.215741 | lrm: 1.00 | dt: 263ms | tok/sec: 995,945 | mfu: 40.4% | epoch: 1 | remaining: 209s    
step 00354 (30.3%) | loss: 3.215048 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,579 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00355 (30.4%) | loss: 3.206212 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,299 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00356 (30.4%) | loss: 3.205774 | lrm: 1.00 | dt: 263ms | tok/sec: 997,454 | mfu: 40.4% | epoch: 1 | remaining: 208s    
step 00357 (30.5%) | loss: 3.204194 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,980 | mfu: 40.6% | epoch: 1 | remaining: 208s    
step 00358 (30.6%) | loss: 3.206535 | lrm: 1.00 | dt: 263ms | tok/sec: 995,554 | mfu: 40.4% | epoch: 1 | remaining: 208s    
step 00359 (30.7%) | loss: 3.205026 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,142 | mfu: 40.7% | epoch: 1 | remaining: 208s    
step 00360 (30.8%) | loss: 3.202815 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,125 | mfu: 40.6% | epoch: 1 | remaining: 207s    
step 00361 (30.9%) | loss: 3.195101 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,971 | mfu: 40.6% | epoch: 1 | remaining: 207s    
step 00362 (31.0%) | loss: 3.196381 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,868 | mfu: 40.7% | epoch: 1 | remaining: 207s    
step 00363 (31.1%) | loss: 3.193305 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,234 | mfu: 40.7% | epoch: 1 | remaining: 207s    
step 00364 (31.1%) | loss: 3.191392 | lrm: 1.00 | dt: 263ms | tok/sec: 998,292 | mfu: 40.5% | epoch: 1 | remaining: 206s    
step 00365 (31.2%) | loss: 3.192581 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,535 | mfu: 40.8% | epoch: 1 | remaining: 206s    
step 00366 (31.3%) | loss: 3.185830 | lrm: 1.00 | dt: 265ms | tok/sec: 988,967 | mfu: 40.1% | epoch: 1 | remaining: 206s    
step 00367 (31.4%) | loss: 3.186221 | lrm: 1.00 | dt: 264ms | tok/sec: 991,573 | mfu: 40.2% | epoch: 1 | remaining: 206s    
step 00368 (31.5%) | loss: 3.181209 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,900 | mfu: 40.8% | epoch: 1 | remaining: 205s    
step 00369 (31.6%) | loss: 3.175036 | lrm: 1.00 | dt: 263ms | tok/sec: 996,738 | mfu: 40.4% | epoch: 1 | remaining: 205s    
step 00370 (31.7%) | loss: 3.176239 | lrm: 1.00 | dt: 263ms | tok/sec: 998,027 | mfu: 40.5% | epoch: 1 | remaining: 205s    
step 00371 (31.8%) | loss: 3.179557 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,089 | mfu: 40.7% | epoch: 1 | remaining: 204s    
step 00372 (31.8%) | loss: 3.176786 | lrm: 1.00 | dt: 264ms | tok/sec: 992,842 | mfu: 40.2% | epoch: 1 | remaining: 204s    
step 00373 (31.9%) | loss: 3.176107 | lrm: 1.00 | dt: 263ms | tok/sec: 996,184 | mfu: 40.4% | epoch: 1 | remaining: 204s    
step 00374 (32.0%) | loss: 3.172131 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,484 | mfu: 40.8% | epoch: 1 | remaining: 204s    
step 00375 (32.1%) | loss: 3.168912 | lrm: 1.00 | dt: 263ms | tok/sec: 995,451 | mfu: 40.3% | epoch: 1 | remaining: 203s    
step 00376 (32.2%) | loss: 3.167252 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,480 | mfu: 40.6% | epoch: 1 | remaining: 203s    
step 00377 (32.3%) | loss: 3.163324 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,968 | mfu: 40.6% | epoch: 1 | remaining: 203s    
step 00378 (32.4%) | loss: 3.165178 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,001 | mfu: 40.8% | epoch: 1 | remaining: 203s    
step 00379 (32.5%) | loss: 3.171755 | lrm: 1.00 | dt: 263ms | tok/sec: 997,123 | mfu: 40.4% | epoch: 1 | remaining: 202s    
step 00380 (32.5%) | loss: 3.170674 | lrm: 1.00 | dt: 262ms | tok/sec: 999,735 | mfu: 40.5% | epoch: 1 | remaining: 202s    
step 00381 (32.6%) | loss: 3.172922 | lrm: 1.00 | dt: 263ms | tok/sec: 996,406 | mfu: 40.4% | epoch: 1 | remaining: 202s    
step 00382 (32.7%) | loss: 3.173413 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,907 | mfu: 40.6% | epoch: 1 | remaining: 202s    
step 00383 (32.8%) | loss: 3.174272 | lrm: 1.00 | dt: 263ms | tok/sec: 996,944 | mfu: 40.4% | epoch: 1 | remaining: 201s    
step 00384 (32.9%) | loss: 3.175787 | lrm: 1.00 | dt: 264ms | tok/sec: 994,479 | mfu: 40.3% | epoch: 1 | remaining: 201s    
step 00385 (33.0%) | loss: 3.175520 | lrm: 1.00 | dt: 263ms | tok/sec: 996,975 | mfu: 40.4% | epoch: 1 | remaining: 201s    
step 00386 (33.1%) | loss: 3.170209 | lrm: 1.00 | dt: 264ms | tok/sec: 994,030 | mfu: 40.3% | epoch: 1 | remaining: 201s    
step 00387 (33.2%) | loss: 3.170766 | lrm: 1.00 | dt: 263ms | tok/sec: 996,578 | mfu: 40.4% | epoch: 1 | remaining: 200s    
step 00388 (33.2%) | loss: 3.166672 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,427 | mfu: 40.6% | epoch: 1 | remaining: 200s    
step 00389 (33.3%) | loss: 3.161710 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,193 | mfu: 40.7% | epoch: 1 | remaining: 200s    
step 00390 (33.4%) | loss: 3.164134 | lrm: 1.00 | dt: 265ms | tok/sec: 990,610 | mfu: 40.2% | epoch: 1 | remaining: 199s    
step 00391 (33.5%) | loss: 3.164821 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,658 | mfu: 40.6% | epoch: 1 | remaining: 199s    
step 00392 (33.6%) | loss: 3.163439 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,645 | mfu: 40.7% | epoch: 1 | remaining: 199s    
step 00393 (33.7%) | loss: 3.165494 | lrm: 1.00 | dt: 264ms | tok/sec: 992,249 | mfu: 40.2% | epoch: 1 | remaining: 199s    
step 00394 (33.8%) | loss: 3.164575 | lrm: 1.00 | dt: 265ms | tok/sec: 990,056 | mfu: 40.1% | epoch: 1 | remaining: 198s    
step 00395 (33.9%) | loss: 3.164655 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,034 | mfu: 40.6% | epoch: 1 | remaining: 198s    
step 00396 (33.9%) | loss: 3.166935 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,370 | mfu: 40.6% | epoch: 1 | remaining: 198s    
step 00397 (34.0%) | loss: 3.158331 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,171 | mfu: 40.7% | epoch: 1 | remaining: 198s    
step 00398 (34.1%) | loss: 3.155469 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,068 | mfu: 40.7% | epoch: 1 | remaining: 197s    
step 00399 (34.2%) | loss: 3.153627 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,886 | mfu: 40.6% | epoch: 1 | remaining: 197s    
step 00400 (34.3%) | loss: 3.151663 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,545 | mfu: 40.8% | epoch: 1 | remaining: 197s    
step 00401 (34.4%) | loss: 3.150956 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,329 | mfu: 40.6% | epoch: 1 | remaining: 197s    
step 00402 (34.5%) | loss: 3.153046 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,121 | mfu: 40.5% | epoch: 1 | remaining: 196s    
step 00403 (34.6%) | loss: 3.152989 | lrm: 1.00 | dt: 263ms | tok/sec: 996,860 | mfu: 40.4% | epoch: 1 | remaining: 196s    
step 00404 (34.6%) | loss: 3.152051 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,488 | mfu: 40.7% | epoch: 1 | remaining: 196s    
step 00405 (34.7%) | loss: 3.153415 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,148 | mfu: 40.6% | epoch: 1 | remaining: 196s    
step 00406 (34.8%) | loss: 3.151696 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,582 | mfu: 40.8% | epoch: 1 | remaining: 195s    
step 00407 (34.9%) | loss: 3.150417 | lrm: 1.00 | dt: 264ms | tok/sec: 992,092 | mfu: 40.2% | epoch: 1 | remaining: 195s    
step 00408 (35.0%) | loss: 3.148953 | lrm: 1.00 | dt: 263ms | tok/sec: 998,597 | mfu: 40.5% | epoch: 1 | remaining: 195s    
step 00409 (35.1%) | loss: 3.146213 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,078 | mfu: 40.6% | epoch: 1 | remaining: 195s    
step 00410 (35.2%) | loss: 3.145869 | lrm: 1.00 | dt: 263ms | tok/sec: 998,616 | mfu: 40.5% | epoch: 1 | remaining: 194s    
step 00411 (35.3%) | loss: 3.137083 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,396 | mfu: 40.6% | epoch: 1 | remaining: 194s    
step 00412 (35.3%) | loss: 3.139202 | lrm: 1.00 | dt: 262ms | tok/sec: 999,849 | mfu: 40.5% | epoch: 1 | remaining: 194s    
step 00413 (35.4%) | loss: 3.137587 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,704 | mfu: 40.7% | epoch: 1 | remaining: 193s    
step 00414 (35.5%) | loss: 3.136218 | lrm: 1.00 | dt: 263ms | tok/sec: 995,015 | mfu: 40.3% | epoch: 1 | remaining: 193s    
step 00415 (35.6%) | loss: 3.135397 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,935 | mfu: 40.8% | epoch: 1 | remaining: 193s    
step 00416 (35.7%) | loss: 3.134925 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,583 | mfu: 40.6% | epoch: 1 | remaining: 193s    
step 00417 (35.8%) | loss: 3.136615 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,530 | mfu: 40.6% | epoch: 1 | remaining: 192s    
step 00418 (35.9%) | loss: 3.136712 | lrm: 1.00 | dt: 263ms | tok/sec: 996,293 | mfu: 40.4% | epoch: 1 | remaining: 192s    
step 00419 (35.9%) | loss: 3.135077 | lrm: 1.00 | dt: 262ms | tok/sec: 999,831 | mfu: 40.5% | epoch: 1 | remaining: 192s    
step 00420 (36.0%) | loss: 3.135828 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,137 | mfu: 40.6% | epoch: 1 | remaining: 192s    
step 00421 (36.1%) | loss: 3.130661 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,841 | mfu: 40.6% | epoch: 1 | remaining: 191s    
step 00422 (36.2%) | loss: 3.129659 | lrm: 1.00 | dt: 264ms | tok/sec: 994,562 | mfu: 40.3% | epoch: 1 | remaining: 191s    
step 00423 (36.3%) | loss: 3.135084 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,292 | mfu: 40.6% | epoch: 1 | remaining: 191s    
step 00424 (36.4%) | loss: 3.137345 | lrm: 1.00 | dt: 262ms | tok/sec: 998,918 | mfu: 40.5% | epoch: 1 | remaining: 191s    
step 00425 (36.5%) | loss: 3.132360 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,568 | mfu: 40.6% | epoch: 1 | remaining: 190s    
step 00426 (36.6%) | loss: 3.131954 | lrm: 1.00 | dt: 264ms | tok/sec: 993,282 | mfu: 40.3% | epoch: 1 | remaining: 190s    
step 00427 (36.6%) | loss: 3.127806 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,238 | mfu: 40.6% | epoch: 1 | remaining: 190s    
step 00428 (36.7%) | loss: 3.124194 | lrm: 1.00 | dt: 263ms | tok/sec: 995,249 | mfu: 40.3% | epoch: 1 | remaining: 190s    
step 00429 (36.8%) | loss: 3.121757 | lrm: 1.00 | dt: 262ms | tok/sec: 999,717 | mfu: 40.5% | epoch: 1 | remaining: 189s    
step 00430 (36.9%) | loss: 3.124042 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,600 | mfu: 40.8% | epoch: 1 | remaining: 189s    
step 00431 (37.0%) | loss: 3.121846 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,934 | mfu: 40.9% | epoch: 1 | remaining: 189s    
step 00432 (37.1%) | loss: 3.117553 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,142 | mfu: 40.7% | epoch: 1 | remaining: 188s    
step 00433 (37.2%) | loss: 3.120056 | lrm: 1.00 | dt: 264ms | tok/sec: 994,405 | mfu: 40.3% | epoch: 1 | remaining: 188s    
step 00434 (37.3%) | loss: 3.123019 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,498 | mfu: 40.6% | epoch: 1 | remaining: 188s    
step 00435 (37.3%) | loss: 3.125190 | lrm: 1.00 | dt: 264ms | tok/sec: 994,188 | mfu: 40.3% | epoch: 1 | remaining: 188s    
step 00436 (37.4%) | loss: 3.124070 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,584 | mfu: 40.7% | epoch: 1 | remaining: 187s    
step 00437 (37.5%) | loss: 3.123417 | lrm: 1.00 | dt: 263ms | tok/sec: 995,376 | mfu: 40.3% | epoch: 1 | remaining: 187s    
step 00438 (37.6%) | loss: 3.123649 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,072 | mfu: 40.6% | epoch: 1 | remaining: 187s    
step 00439 (37.7%) | loss: 3.124008 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,470 | mfu: 40.6% | epoch: 1 | remaining: 187s    
step 00440 (37.8%) | loss: 3.124677 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,454 | mfu: 40.6% | epoch: 1 | remaining: 186s    
step 00441 (37.9%) | loss: 3.128038 | lrm: 1.00 | dt: 263ms | tok/sec: 998,536 | mfu: 40.5% | epoch: 1 | remaining: 186s    
step 00442 (38.0%) | loss: 3.129227 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,309 | mfu: 40.7% | epoch: 1 | remaining: 186s    
step 00443 (38.0%) | loss: 3.132113 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,112 | mfu: 40.6% | epoch: 1 | remaining: 186s    
step 00444 (38.1%) | loss: 3.121289 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,891 | mfu: 40.7% | epoch: 1 | remaining: 185s    
step 00445 (38.2%) | loss: 3.118820 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,475 | mfu: 40.6% | epoch: 1 | remaining: 185s    
step 00446 (38.3%) | loss: 3.116779 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,357 | mfu: 40.7% | epoch: 1 | remaining: 185s    
step 00447 (38.4%) | loss: 3.119422 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,611 | mfu: 40.8% | epoch: 1 | remaining: 185s    
step 00448 (38.5%) | loss: 3.118046 | lrm: 1.00 | dt: 263ms | tok/sec: 998,094 | mfu: 40.5% | epoch: 1 | remaining: 184s    
step 00449 (38.6%) | loss: 3.118440 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,421 | mfu: 40.8% | epoch: 1 | remaining: 184s    
step 00450 (38.7%) | loss: 3.119556 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,061 | mfu: 40.9% | epoch: 1 | remaining: 184s    
step 00451 (38.7%) | loss: 3.120759 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,368 | mfu: 40.7% | epoch: 1 | remaining: 184s    
step 00452 (38.8%) | loss: 3.124194 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,904 | mfu: 40.9% | epoch: 1 | remaining: 183s    
step 00453 (38.9%) | loss: 3.127181 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,107 | mfu: 40.9% | epoch: 1 | remaining: 183s    
step 00454 (39.0%) | loss: 3.124422 | lrm: 1.00 | dt: 263ms | tok/sec: 996,315 | mfu: 40.4% | epoch: 1 | remaining: 183s    
step 00455 (39.1%) | loss: 3.124719 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,782 | mfu: 40.6% | epoch: 1 | remaining: 182s    
step 00456 (39.2%) | loss: 3.126673 | lrm: 1.00 | dt: 264ms | tok/sec: 991,501 | mfu: 40.2% | epoch: 1 | remaining: 182s    
step 00457 (39.3%) | loss: 3.125649 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,727 | mfu: 40.8% | epoch: 1 | remaining: 182s    
step 00458 (39.4%) | loss: 3.125916 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,486 | mfu: 40.6% | epoch: 1 | remaining: 182s    
step 00459 (39.4%) | loss: 3.124295 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,403 | mfu: 40.6% | epoch: 1 | remaining: 181s    
step 00460 (39.5%) | loss: 3.124125 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,027 | mfu: 40.5% | epoch: 1 | remaining: 181s    
step 00461 (39.6%) | loss: 3.126524 | lrm: 1.00 | dt: 263ms | tok/sec: 997,441 | mfu: 40.4% | epoch: 1 | remaining: 181s    
step 00462 (39.7%) | loss: 3.128106 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,155 | mfu: 40.5% | epoch: 1 | remaining: 181s    
step 00463 (39.8%) | loss: 3.129185 | lrm: 1.00 | dt: 262ms | tok/sec: 999,870 | mfu: 40.5% | epoch: 1 | remaining: 180s    
step 00464 (39.9%) | loss: 3.123423 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,036 | mfu: 40.5% | epoch: 1 | remaining: 180s    
step 00465 (40.0%) | loss: 3.120971 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,202 | mfu: 40.7% | epoch: 1 | remaining: 180s    
step 00466 (40.1%) | loss: 3.119650 | lrm: 1.00 | dt: 262ms | tok/sec: 998,777 | mfu: 40.5% | epoch: 1 | remaining: 180s    
step 00467 (40.1%) | loss: 3.116507 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,149 | mfu: 40.8% | epoch: 1 | remaining: 179s    
step 00468 (40.2%) | loss: 3.120768 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,158 | mfu: 40.7% | epoch: 1 | remaining: 179s    
step 00469 (40.3%) | loss: 3.119037 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,623 | mfu: 40.8% | epoch: 1 | remaining: 179s    
step 00470 (40.4%) | loss: 3.118284 | lrm: 1.00 | dt: 263ms | tok/sec: 997,952 | mfu: 40.5% | epoch: 1 | remaining: 179s    
step 00471 (40.5%) | loss: 3.115967 | lrm: 1.00 | dt: 264ms | tok/sec: 992,149 | mfu: 40.2% | epoch: 1 | remaining: 178s    
step 00472 (40.6%) | loss: 3.113685 | lrm: 1.00 | dt: 262ms | tok/sec: 999,339 | mfu: 40.5% | epoch: 1 | remaining: 178s    
step 00473 (40.7%) | loss: 3.111275 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,214 | mfu: 40.8% | epoch: 1 | remaining: 178s    
step 00474 (40.7%) | loss: 3.116427 | lrm: 1.00 | dt: 263ms | tok/sec: 996,460 | mfu: 40.4% | epoch: 1 | remaining: 177s    
step 00475 (40.8%) | loss: 3.110977 | lrm: 1.00 | dt: 263ms | tok/sec: 997,846 | mfu: 40.4% | epoch: 1 | remaining: 177s    
step 00476 (40.9%) | loss: 3.111781 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,233 | mfu: 41.0% | epoch: 1 | remaining: 177s    
step 00477 (41.0%) | loss: 3.113234 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,664 | mfu: 40.8% | epoch: 1 | remaining: 177s    
step 00478 (41.1%) | loss: 3.116712 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,523 | mfu: 40.6% | epoch: 1 | remaining: 176s    
step 00479 (41.2%) | loss: 3.114406 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,790 | mfu: 40.6% | epoch: 1 | remaining: 176s    
step 00480 (41.3%) | loss: 3.109602 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,092 | mfu: 41.0% | epoch: 1 | remaining: 176s    
step 00481 (41.4%) | loss: 3.104613 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,926 | mfu: 40.7% | epoch: 1 | remaining: 176s    
step 00482 (41.4%) | loss: 3.097022 | lrm: 1.00 | dt: 263ms | tok/sec: 995,578 | mfu: 40.4% | epoch: 1 | remaining: 175s    
step 00483 (41.5%) | loss: 3.097711 | lrm: 1.00 | dt: 263ms | tok/sec: 997,030 | mfu: 40.4% | epoch: 1 | remaining: 175s    
step 00484 (41.6%) | loss: 3.095427 | lrm: 1.00 | dt: 264ms | tok/sec: 993,499 | mfu: 40.3% | epoch: 1 | remaining: 175s    
step 00485 (41.7%) | loss: 3.097651 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,026 | mfu: 40.7% | epoch: 1 | remaining: 175s    
step 00486 (41.8%) | loss: 3.100415 | lrm: 1.00 | dt: 263ms | tok/sec: 996,810 | mfu: 40.4% | epoch: 1 | remaining: 174s    
step 00487 (41.9%) | loss: 3.100633 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,045 | mfu: 40.5% | epoch: 1 | remaining: 174s    
step 00488 (42.0%) | loss: 3.103901 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,398 | mfu: 41.0% | epoch: 1 | remaining: 174s    
step 00489 (42.1%) | loss: 3.103639 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,233 | mfu: 41.0% | epoch: 1 | remaining: 174s    
step 00490 (42.1%) | loss: 3.104527 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,204 | mfu: 40.6% | epoch: 1 | remaining: 173s    
